ticker,year,month,industry,assets,current_assets,non_current_assets,cash,trade_receivables,inventories,ppe,intangibles,goodwill,liabilities,current_liabilities,non_current_liabilities,debt_short_term,debt_long_term,borrowings,trade_payables,equity,equity_parent,minority_interest,issued_capital,retained_earnings,revenue,cost_of_sales,gross_profit,distribution_costs,administrative_expense,other_income,other_expense,employee_benefits,operating_income,ebit,finance_income,finance_costs,profit_before_tax,income_tax,net_income,net_income_parent,cfo,depreciation_amortization,capex,investing_cf,dividends_paid,proceeds_from_borrowings,repayment_of_borrowings,financing_cf,net_change_cash,deposits_from_customers,loans_to_customers,eps_basic,eps_diluted,shares_outstanding
ENTEL.SN,2021,12,non_financial,5418228373.0,1297379813.0,4120848560.0,108604768.0,620457323.0,121126311.0,2049999322.0,435292417.0,47251140.0,3915183006.0,1159502396.0,2755680610.0,191076071.0,1935510606.0,2126586677.0,746239147.0,1503045367.0,1503045367.0,,874846615.0,549179854.0,2427220678.0,1987264.0,,,,12089212.0,1342942385.0,257334487.0,294374685.0,118630360.0,4919952.0,113951133.0,118630360.0,43655049.0,74975311.0,74975311.0,571841125.0,466882184.0,-305004114.0,-210656194.0,253366851.0,737846983.0,-718712876.0,-459875050.0,-93876469.0,,,248.25,248.25,302017113.0
ENTEL.SN,2022,12,non_financial,5595346439.0,1484646595.0,4110699844.0,186542396.0,645453025.0,120441247.0,2017214172.0,437125864.0,47331130.0,4040830663.0,1132020070.0,2908810593.0,234508430.0,1896271303.0,2130779733.0,694816615.0,1554515776.0,1554515776.0,,874846615.0,653958559.0,2540682904.0,1475292.0,,,,52062685.0,1459378315.0,296125852.0,757608676.0,539751444.0,26563887.0,113696383.0,539751444.0,82964112.0,456787332.0,456787332.0,590698390.0,518018762.0,-596641654.0,161316023.0,374267095.0,244729545.0,-341900102.0,-670267471.0,77937628.0,,,1512.46,,302017113.0
ENTEL.SN,2023,12,non_financial,5698687722.0,1596064579.0,4102623143.0,530862387.0,633257358.0,107545480.0,2136965468.0,437980359.0,47411695.0,4023234762.0,1336992696.0,2686242066.0,298015527.0,1764417374.0,2062432901.0,791220467.0,1675452960.0,1675452960.0,,874846615.0,687788006.0,2473692310.0,1266052.0,,,,48125237.0,1395401392.0,301943147.0,249569340.0,120594631.0,26535094.0,113270200.0,120594631.0,31710265.0,88884366.0,88884366.0,880253901.0,504142392.0,-540626516.0,-107438428.0,28442741.0,196695253.0,-338773160.0,-429120519.0,344319991.0,,,294.3,,302017113.0
ENTEL.SN,2024,12,non_financial,5839398906.0,1354153503.0,4485245403.0,79918872.0,681565862.0,108113748.0,2290984914.0,455252825.0,47588120.0,4003379269.0,1390644381.0,2612734888.0,376957207.0,1633380992.0,2010338199.0,791182594.0,1836019637.0,1836019637.0,,874846615.0,690716323.0,2703236728.0,536158711.0,,,,64957031.0,1573911246.0,323940670.0,230852594.0,131167257.0,48118158.0,111986497.0,131167257.0,63495128.0,67672129.0,67672129.0,726830903.0,544468256.0,-539724120.0,-590551863.0,86224531.0,59520233.0,-317230813.0,-589540876.0,-450943515.0,,,224.07,,302017113.0
ENTEL.SN,2025,12,non_financial,5716879713.0,1349902280.0,4366977433.0,233650191.0,736169984.0,125739119.0,2326734435.0,447413265.0,47622484.0,3773582832.0,1165931045.0,2607651787.0,23967855.0,1554669479.0,1578637334.0,869092640.0,1943296881.0,1943296881.0,,874846615.0,790934427.0,2954930278.0,602381787.0,,,,77576278.0,1771543516.0,350441866.0,249853484.0,89153460.0,28768371.0,165362521.0,89153460.0,-102243009.0,191396469.0,191396469.0,912644962.0,570766453.0,-531411362.0,-341981962.0,73673692.0,373624749.0,-723759533.0,-417755502.0,153731319.0,,,633.73,,302017113.0
FALABELLA.SN,2011,12,non_financial,7764095539000.0,2070568826000.0,3774907396000.0,125543206000.0,1163061234000.0,680472204000.0,1360179417000.0,157605013000.0,260273967000.0,4465203064000.0,1310375762000.0,1590594963000.0,,,,669632529000.0,3298892475000.0,2718976379000.0,579916096000.0,527253518000.0,2179075464000.0,4832818173000.0,3197811407000.0,1635006766000.0,64798253000.0,807831161000.0,16454555000.0,171220273000.0,,423296918000.0,522564775000.0,6729127000.0,68773708000.0,522564775000.0,99267857000.0,467672417000.0,423046166000.0,495927343000.0,,-177483353000.0,-274430219000.0,243020687000.0,873551168000.0,-772234718000.0,-87853793000.0,146887351000.0,,,0.1759,0.1732,
FALABELLA.SN,2012,12,non_financial,8639219673000.0,2300174867000.0,4038330945000.0,196947322000.0,1206369024000.0,762392640000.0,1483181464000.0,424746878000.0,260273967000.0,5164846628000.0,1522730340000.0,1731739385000.0,416667261000.0,,416667261000.0,763710346000.0,3474373045000.0,2885269772000.0,589103273000.0,529966655000.0,2396861551000.0,5491439750000.0,3691316361000.0,1800123389000.0,80002405000.0,1061983069000.0,4914693000.0,94572049000.0,680602534000.0,568480559000.0,493737146000.0,7522051000.0,78827346000.0,493737146000.0,127197160000.0,409352758000.0,371060080000.0,932305368000.0,133083897000.0,-310361483000.0,-616260206000.0,191410123000.0,1454764428000.0,-1352354106000.0,-150628365000.0,161368966000.0,,,0.1536,0.1521,2418751412.0
FALABELLA.SN,2013,12,non_financial,9895312982000.0,2697880684000.0,4479917234000.0,275536508000.0,1361212730000.0,916670685000.0,1671176569000.0,483965731000.0,298112966000.0,6070667317000.0,1752339701000.0,2019233399000.0,472654086000.0,,472654086000.0,878178136000.0,3824645665000.0,3152028283000.0,672617382000.0,530806267000.0,2676678527000.0,6199572167000.0,4096442787000.0,2103129380000.0,94649776000.0,1232701217000.0,7301390000.0,117722687000.0,640751920000.0,665357090000.0,563722311000.0,15196811000.0,100750263000.0,563722311000.0,122197120000.0,497107399000.0,443827493000.0,545021645000.0,155646950000.0,-334752039000.0,-587695275000.0,171186004000.0,2127516267000.0,-1801628504000.0,113506844000.0,79384004000.0,,,0.1833,0.1831,2422583377.0
FALABELLA.SN,2014,12,non_financial,11345456699.0,2868537203.0,5479649112.0,211219868.0,1460886123.0,1019199966.0,2119695908.0,696028660.0,462525345.0,7207191279.0,1988584251.0,2754020614.0,673675359.0,,673675359.0,966061609.0,4138265420.0,3444920693.0,693344727.0,533409643.0,2913524436.0,7009490611.0,4658040208.0,2351450403.0,82824778.0,1426230449.0,7308466.0,134883570.0,664579720.0,714820072.0,540404860.0,20194586.0,139425348.0,540404860.0,101425824.0,517105560.0,464728694.0,778818934.0,188952565.0,-368093957.0,-845360695.0,179029165.0,3432874904.0,,15404804.0,-37563779.0,,,0.1911,0.1903,2434465103.0
FALABELLA.SN,2015,12,non_financial,12606996655.0,3237791544.0,5855381497.0,207308226.0,1681913169.0,1173671356.0,2236502072.0,708578356.0,461664958.0,8163705619.0,2079647255.0,3145538215.0,628448974.0,,628448974.0,1020371592.0,4443291036.0,3728012414.0,715278622.0,533409643.0,3241684974.0,7758561352.0,5096908599.0,2661652753.0,82294591.0,1685587191.0,33614695.0,142275799.0,1013068100.0,785109867.0,618554333.0,33868899.0,174032519.0,618554333.0,135354388.0,573981887.0,519951164.0,780888724.0,223320217.0,-329915643.0,-649886871.0,197397585.0,3256840583.0,,-72950055.0,50932991.0,,,0.2136,0.2136,2434465103.0
FALABELLA.SN,2016,12,non_financial,13925277264.0,3417359008.0,6724734185.0,201319634.0,1798336795.0,1207253018.0,2500304700.0,789463770.0,519353212.0,8876920144.0,2456697294.0,3323101721.0,882103425.0,,882103425.0,1047625370.0,5048357120.0,4180316432.0,868040688.0,533409643.0,3872333532.0,7898301784.0,5180719944.0,2717581840.0,89751825.0,1716574738.0,160726377.0,135229377.0,,936752277.0,743249314.0,15268092.0,207568518.0,743249314.0,148580176.0,678031990.0,609024729.0,688112565.0,245379241.0,-316211151.0,-579634843.0,215513372.0,3333561080.0,-2918044690.0,-171327728.0,-85066413.0,,,0.2502,0.2502,2434465103.0
FALABELLA.SN,2017,12,non_financial,14370164077.0,3686358030.0,6938876727.0,232027185.0,1994962974.0,1238138783.0,2544923700.0,787595560.0,504394517.0,9076706573.0,2309816253.0,3665604197.0,727759625.0,,727759625.0,1115612549.0,5293457504.0,4399014527.0,894442977.0,533409643.0,4183008108.0,8242645263.0,5360352050.0,2882293213.0,84461522.0,1832012677.0,5689395.0,148468521.0,,823039888.0,640330711.0,16196997.0,196455243.0,640330711.0,159920613.0,558904194.0,509593496.0,971938547.0,267008166.0,-375895985.0,-717924094.0,215061388.0,2724726869.0,-2622413341.0,-319540335.0,-81034076.0,,,0.21,0.21,2434465103.0
FALABELLA.SN,2018,12,non_financial,15878737437.0,4131126897.0,7475266109.0,352100505.0,2049771504.0,1410494616.0,2725671484.0,935809167.0,632457101.0,9891380214.0,2532653141.0,3509513342.0,990064907.0,,990064907.0,1129345048.0,5987357223.0,5067862670.0,919494553.0,919419389.0,4421138544.0,8483577333.0,5508545374.0,2975031959.0,115829431.0,1946931176.0,24079804.0,142404860.0,,793946296.0,618525741.0,37280766.0,181505280.0,618525741.0,152653830.0,543727378.0,478468376.0,973744119.0,304155829.0,-362589652.0,-570796158.0,154142646.0,2499121385.0,-2691655869.0,-218244779.0,194453012.0,,,0.19,0.19,2508844621.0
FALABELLA.SN,2019,12,non_financial,18333670838.0,2427250279.0,8666018319.0,299965353.0,503747308.0,1332853655.0,3698385781.0,991832236.0,649149802.0,12101058762.0,2022687551.0,4450162083.0,443932448.0,,443932448.0,1109205979.0,6232612076.0,5258947121.0,973664955.0,919419389.0,4439393886.0,8053582835.0,5433070250.0,2620512585.0,127651886.0,1960593725.0,20796536.0,141899290.0,,411164220.0,184981961.0,27400950.0,209910800.0,184981961.0,62097989.0,356176474.0,295473530.0,1240503461.0,400864722.0,-367167794.0,-493857204.0,212541867.0,1269838308.0,-1517463862.0,-613916370.0,148370186.0,,,0.12,0.12,2508844629.0
FALABELLA.SN,2020,12,non_financial,18918529666.0,3060891581.0,8401528436.0,1216193920.0,416572521.0,1161244547.0,3388090202.0,947659684.0,607108378.0,12933273975.0,2162842602.0,4779127476.0,530542382.0,,530542382.0,1145100927.0,5985255691.0,5021739662.0,963516029.0,919419389.0,4459532797.0,8281049949.0,5790733690.0,2490316259.0,191796601.0,1988674117.0,-45064092.0,111787544.0,1085309683.0,152993905.0,-87794699.0,67907001.0,254510949.0,-87794699.0,5243074.0,36664442.0,30758319.0,2198336039.0,424494671.0,-279388984.0,-548162544.0,108030689.0,2707918486.0,-2044888397.0,78311943.0,1624593953.0,,,0.01,0.01,2508844629.0
FALABELLA.SN,2021,12,non_financial,21432643866.0,3072386843.0,9075545007.0,533265538.0,392422932.0,1867793791.0,3562938875.0,957967735.0,626955302.0,14787579136.0,2447658416.0,4842254356.0,508082080.0,,508082080.0,1296379060.0,6645064730.0,5651406957.0,993657773.0,919419389.0,4912670411.0,10335383740.0,7047860245.0,3287523495.0,220052786.0,2080380919.0,-29055029.0,181917875.0,1160425470.0,776116886.0,591720860.0,124517244.0,234461905.0,591720860.0,137325967.0,695021733.0,652030703.0,471012691.0,428191546.0,-286987282.0,-527969457.0,93063481.0,1351942903.0,-1753763358.0,-361861610.0,-399349768.0,,,0.26,0.26,2508844629.0
FALABELLA.SN,2022,12,non_financial,22545222145.0,3444184685.0,9272617557.0,624072761.0,420633119.0,1951392228.0,3729568422.0,966306167.0,642706575.0,16044120488.0,2659077750.0,5456548406.0,975421824.0,,975421824.0,1051701469.0,6501101657.0,5508952271.0,992149386.0,919419389.0,4905483423.0,10460666398.0,7264723293.0,3195943105.0,230005275.0,2441176010.0,9378916.0,230886699.0,1400283725.0,303254037.0,-89392920.0,61815590.0,309849692.0,-89392920.0,-80781840.0,132431138.0,90188723.0,228183640.0,462483647.0,-291618003.0,-488413420.0,255958310.0,3908478132.0,,68562343.0,-212302005.0,,,0.04,0.04,2508844629.0
